Month,Samplingpoint,ExceedCount,CustomLabel
2023-09-01,AT/SPO.09.FLO.67351.6001.1,1,Floridsdorf (Automatic)
2023-09-01,AT/SPO.09.GAUD.67352.6001.1,1,Gaudenzdorf (Automatic)
2023-09-01,AT/SPO.09.KE.66730.6001.1,4,Kaiser-Ebersdorf (Automatic)
2023-09-01,AT/SPO.09.KEND.64567.6001.1,2,Kendlerstraße (Automatic)
2023-09-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2023-09-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-09-01,AT/SPO.09.LOB.64566.6001.1,1,Lobau (Automatic)
2023-09-01,AT/SPO.09.SCHA.66729.6001.1,2,Schafberg (Automatic)
2023-09-01,AT/SPO.09.STAD.64538.6001.1,3,Stadlau (Automatic)
2023-09-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2023-10-01,AT/SPO.09.A23.65516.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2023-10-01,AT/SPO.09.AKC.5066.6001.1,2,AKH (Allgemeines Krankenhaus) (Automatic)
2023-10-01,AT/SPO.09.BELG.67350.6001.1,3,Belgradplatz (Automatic)
2023-10-01,AT/SPO.09.FLO.67351.6001.1,2,Floridsdorf (Automatic)
2023-10-01,AT/SPO.09.GAUD.67352.6001.1,2,Gaudenzdorf (Automatic)
2023-10-01,AT/SPO.09.KE.66730.6001.1,2,Kaiser-Ebersdorf (Automatic)
2023-10-01,AT/SPO.09.KEND.64567.6001.1,2,Kendlerstraße (Automatic)
2023-10-01,AT/SPO.09.LAA.67353.6001.1,2,Laaer Berg (Automatic)
2023-10-01,AT/SPO.09.LIES.67354.6001.1,2,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-10-01,AT/SPO.09.LOB.64566.6001.1,2,Lobau (Automatic)
2023-10-01,AT/SPO.09.SCHA.66729.6001.1,3,Schafberg (Automatic)
2023-10-01,AT/SPO.09.STAD.64538.6001.1,3,Stadlau (Automatic)
2023-10-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2023-11-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2023-11-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2023-11-01,AT/SPO.09.BELG.67350.6001.1,1,Belgradplatz (Automatic)
2023-11-01,AT/SPO.09.FLO.67351.6001.1,1,Floridsdorf (Automatic)
2023-11-01,AT/SPO.09.GAUD.67352.6001.1,1,Gaudenzdorf (Automatic)
2023-11-01,AT/SPO.09.KE.66730.6001.1,1,Kaiser-Ebersdorf (Automatic)
2023-11-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2023-11-01,AT/SPO.09.LAA.67353.6001.1,1,Laaer Berg (Automatic)
2023-11-01,AT/SPO.09.LIES.67354.6001.1,1,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-11-01,AT/SPO.09.LOB.64566.6001.1,1,Lobau (Automatic)
2023-11-01,AT/SPO.09.SCHA.66729.6001.1,1,Schafberg (Automatic)
2023-11-01,AT/SPO.09.STAD.64538.6001.1,1,Stadlau (Automatic)
2023-11-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2023-12-01,AT/SPO.09.A23.65516.6001.1,12,A23 Südosttangente/Wehlistraße	(Gravi)
2023-12-01,AT/SPO.09.AKC.5066.6001.1,11,AKH (Allgemeines Krankenhaus) (Automatic)
2023-12-01,AT/SPO.09.BELG.67350.6001.1,12,Belgradplatz (Automatic)
2023-12-01,AT/SPO.09.FLO.67351.6001.1,12,Floridsdorf (Automatic)
2023-12-01,AT/SPO.09.GAUD.67352.6001.1,10,Gaudenzdorf (Automatic)
2023-12-01,AT/SPO.09.KE.66730.6001.1,14,Kaiser-Ebersdorf (Automatic)
2023-12-01,AT/SPO.09.KEND.64567.6001.1,11,Kendlerstraße (Automatic)
2023-12-01,AT/SPO.09.LAA.67353.6001.1,9,Laaer Berg (Automatic)
2023-12-01,AT/SPO.09.LIES.67354.6001.1,12,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2023-12-01,AT/SPO.09.LOB.64566.6001.1,10,Lobau (Automatic)
2023-12-01,AT/SPO.09.SCHA.66729.6001.1,10,Schafberg (Automatic)
2023-12-01,AT/SPO.09.STAD.64538.6001.1,12,Stadlau (Automatic)
2023-12-01,AT/SPO.09.TAB.56213.6001.1,10,Taborstraße (Automatic)
2024-01-01,AT/SPO.09.A23.65516.6001.1,14,A23 Südosttangente/Wehlistraße	(Gravi)
2024-01-01,AT/SPO.09.AKC.5066.6001.1,12,AKH (Allgemeines Krankenhaus) (Automatic)
2024-01-01,AT/SPO.09.BELG.67350.6001.1,13,Belgradplatz (Automatic)
2024-01-01,AT/SPO.09.FLO.67351.6001.1,13,Floridsdorf (Automatic)
2024-01-01,AT/SPO.09.GAUD.67352.6001.1,12,Gaudenzdorf (Automatic)
2024-01-01,AT/SPO.09.KE.66730.6001.1,15,Kaiser-Ebersdorf (Automatic)
2024-01-01,AT/SPO.09.KEND.64567.6001.1,12,Kendlerstraße (Automatic)
2024-01-01,AT/SPO.09.LIES.67354.6001.1,12,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2024-01-01,AT/SPO.09.LOB.64566.6001.1,13,Lobau (Automatic)
2024-01-01,AT/SPO.09.SCHA.66729.6001.1,12,Schafberg (Automatic)
2024-01-01,AT/SPO.09.STAD.64538.6001.1,15,Stadlau (Automatic)
2024-01-01,AT/SPO.09.TAB.56213.6001.1,11,Taborstraße (Automatic)
2024-02-01,AT/SPO.09.A23.65516.6001.1,4,A23 Südosttangente/Wehlistraße	(Gravi)
2024-02-01,AT/SPO.09.AKC.5066.6001.1,4,AKH (Allgemeines Krankenhaus) (Automatic)
2024-02-01,AT/SPO.09.BELG.67350.6001.1,5,Belgradplatz (Automatic)
2024-02-01,AT/SPO.09.FLO.67351.6001.1,2,Floridsdorf (Automatic)
2024-02-01,AT/SPO.09.GAUD.67352.6001.1,4,Gaudenzdorf (Automatic)
2024-02-01,AT/SPO.09.KE.66730.6001.1,6,Kaiser-Ebersdorf (Automatic)
2024-02-01,AT/SPO.09.KEND.64567.6001.1,4,Kendlerstraße (Automatic)
2024-02-01,AT/SPO.09.LIES.67354.6001.1,2,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2024-02-01,AT/SPO.09.LOB.64566.6001.1,3,Lobau (Automatic)
2024-02-01,AT/SPO.09.SCHA.66729.6001.1,2,Schafberg (Automatic)
2024-02-01,AT/SPO.09.STAD.64538.6001.1,3,Stadlau (Automatic)
2024-02-01,AT/SPO.09.TAB.56213.6001.1,2,Taborstraße (Automatic)
2024-03-01,AT/SPO.09.A23.65516.6001.1,11,A23 Südosttangente/Wehlistraße	(Gravi)
2024-03-01,AT/SPO.09.AKC.5066.6001.1,11,AKH (Allgemeines Krankenhaus) (Automatic)
2024-03-01,AT/SPO.09.BELG.67350.6001.1,12,Belgradplatz (Automatic)
2024-03-01,AT/SPO.09.FLO.67351.6001.1,10,Floridsdorf (Automatic)
2024-03-01,AT/SPO.09.GAUD.67352.6001.1,10,Gaudenzdorf (Automatic)
2024-03-01,AT/SPO.09.KE.66730.6001.1,12,Kaiser-Ebersdorf (Automatic)
2024-03-01,AT/SPO.09.KEND.64567.6001.1,10,Kendlerstraße (Automatic)
2024-03-01,AT/SPO.09.LIES.67354.6001.1,10,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2024-03-01,AT/SPO.09.LOB.64566.6001.1,11,Lobau (Automatic)
2024-03-01,AT/SPO.09.SCHA.66729.6001.1,10,Schafberg (Automatic)
2024-03-01,AT/SPO.09.STAD.64538.6001.1,11,Stadlau (Automatic)
2024-03-01,AT/SPO.09.TAB.56213.6001.1,10,Taborstraße (Automatic)
2024-04-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2024-04-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2024-04-01,AT/SPO.09.BELG.67350.6001.1,1,Belgradplatz (Automatic)
2024-04-01,AT/SPO.09.FLO.67351.6001.1,1,Floridsdorf (Automatic)
2024-04-01,AT/SPO.09.GAUD.67352.6001.1,1,Gaudenzdorf (Automatic)
2024-04-01,AT/SPO.09.KE.66730.6001.1,1,Kaiser-Ebersdorf (Automatic)
2024-04-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2024-04-01,AT/SPO.09.LIES.67354.6001.1,1,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2024-04-01,AT/SPO.09.LOB.64566.6001.1,1,Lobau (Automatic)
2024-04-01,AT/SPO.09.SCHA.66729.6001.1,1,Schafberg (Automatic)
2024-04-01,AT/SPO.09.STAD.64538.6001.1,1,Stadlau (Automatic)
2024-04-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
